u,v,alpha,beta,weight,max_budget
5406,38,2.3900511466843692,0.9944957089714853,3.3845468556558544,27
5406,740,1.5638678969736601,1.7938610835724118,3.3577289805460717,7
5406,1956,1.5620190992561904,1.351460552359871,2.9134796516160613,7
5406,2060,1.6722683099339266,1.3717394139408174,3.044007723874744,29
5406,2391,1.2028898428659618,1.9203307330107875,3.1232205758767493,26
5406,4170,2.7613998768369776,0.6772486770208073,3.438648553857785,15
5406,5096,1.4732909612480813,0.5098560432418059,1.9831470044898873,19
5406,5510,2.6179511220332516,1.3595350939931468,3.9774862160263984,26
5406,5803,2.628835729299384,0.767499948324886,3.39633567762427,7
5406,5804,1.8267356538467896,1.181182781860581,3.0079184357073707,30
5410,275,2.2898073754015735,0.862190098951928,3.1519974743535015,20
5410,605,1.2236264861039088,0.5924084445418443,1.816034930645753,5
5410,1123,1.5907385102845084,0.7593827741178572,2.3501212844023653,14
5410,1430,1.1402474868315473,1.6604181807711451,2.8006656676026926,24
5410,1818,2.5275254876898208,1.0670790278097146,3.5946045154995354,11
5410,2721,1.70567264104889,1.156631093567305,2.8623037346161952,8
5410,3919,1.8522484256974612,1.555815627652283,3.408064053349744,20
5410,5809,2.1062447133247257,0.7726363660625886,2.8788810793873143,6
5410,5810,2.8139150790287113,1.1494538214512087,3.96336890047992,27
5410,5811,2.7848554562434713,0.5594279852505853,3.3442834414940568,19
5436,1956,2.9121872280525274,0.9397502201767024,3.8519374482292297,21
5413,1310,2.41088805557541,1.6646057944129915,4.075493849988401,21
5413,1883,1.740694376203284,1.71969906113335,3.4603934373366343,16
5413,3621,1.3996817346864157,0.9965759196664694,2.396257654352885,15
5413,4694,2.513524049806641,1.950050884322464,4.463574934129105,26
5413,4723,2.7477850981959486,1.542409321079862,4.29019441927581,21
5413,4727,1.1854839142839015,1.9677101014700225,3.153194015753924,13
5413,5542,1.0592690544017338,0.6914195005693612,1.750688554971095,23
5413,5820,2.360321940764556,1.5449687018831022,3.905290642647658,9
5413,5821,1.8614159261160927,1.8182104522013394,3.6796263783174323,11
5413,5822,2.440425707058832,1.3336479453022339,3.774073652361066,24
5421,2146,1.9462773345037612,1.165808269614697,3.112085604118458,18
5423,285,1.8588079772555026,1.0363820762888418,2.8951900535443444,5
5423,582,1.0431802399249968,1.031201510410749,2.074381750335746,10
5423,707,1.622269194965321,1.5640683419839922,3.1863375369493134,21
5423,1044,1.2612765296032102,1.858501889242252,3.1197784188454625,30
5423,3202,2.576978299472196,1.999460196824562,4.576438496296758,26
5423,4368,2.650135321832378,1.1745470872244732,3.8246824090568516,27
5423,4828,1.2527218939912832,1.8099597452887644,3.0626816392800476,26
5423,5100,1.4362475173976286,0.6614629370635727,2.0977104544612013,10
5423,5442,1.7623412974641277,0.933784213490742,2.69612551095487,13
5423,5685,2.7336530881988663,1.3881202876876921,4.1217733758865585,8
5425,415,1.913636456596425,1.114519735911011,3.028156192507436,18
5425,1158,1.8250530770777298,0.5699942441999453,2.395047321277675,30
5425,1383,1.5721257766930503,1.4706674327146199,3.0427932094076704,21
5425,2059,2.459690776243598,0.7736653673933542,3.2333561436369522,22
5425,2677,1.4762419412280716,1.7044843388913067,3.1807262801193783,13
5425,2869,1.2463130699930312,1.669244525638284,2.915557595631315,29
5425,3213,1.0171021480447326,1.553867302700529,2.5709694507452614,7
5425,3516,2.768499191001759,0.8890390285900286,3.6575382195917876,11
5425,4377,1.0521901613179685,1.9896745652196803,3.041864726537649,24
5425,5616,2.906162051843,1.1294317712621353,4.035593823105135,25
5432,379,2.975255762344976,1.5362206458979448,4.51147640824292,17
5432,418,1.7592071381645757,1.2020702805489032,2.961277418713479,30
5432,513,1.8972925092108668,1.9357384334576686,3.833030942668535,21
5432,882,2.9363127879080837,1.6611734082750984,4.597486196183182,16
5432,2354,1.7434581057312075,0.9347128923731376,2.678170998104345,16
5432,2684,1.7954505062522623,0.5302764543271037,2.325726960579366,5
5432,4779,2.992242833000184,1.368884219355662,4.361127052355846,25
5432,5344,2.753121206171322,0.5077456256382795,3.2608668318096017,23
5432,5734,1.2583874238399817,0.6386112061804873,1.896998630020469,13
5432,5817,1.772999224543457,0.9549466121732055,2.7279458367166622,19
5429,651,1.116621442649819,1.5782931707474455,2.6949146133972643,5
5429,1534,2.0227619194464426,0.5977071646601997,2.6204690841066425,27
5429,1720,1.9497696284748571,1.3122908000877824,3.2620604285626396,12
5429,2690,1.3392762258763993,1.8839794444117965,3.2232556702881956,6
5429,4306,2.9017804252544552,1.3448493328136284,4.246629758068083,12
5429,4439,1.5749005181635398,0.6051142572707888,2.1800147754343286,8
5429,4961,1.0868980533458592,1.4870314711937136,2.573929524539573,26
5429,5040,1.427859549264625,0.9154710469400471,2.343330596204672,7
5429,5827,2.412839268962442,1.3642063700083056,3.7770456389707476,9
5429,5828,1.2714192288066402,1.9604923260127356,3.2319115548193755,8
5440,196,2.882686177247514,1.1277898837039586,4.010476060951473,28
5440,558,1.5694449442838543,1.422881620426022,2.9923265647098765,21
5440,1021,1.9028877780089046,0.9062604619915356,2.8091482400004404,7
5440,1088,2.5567872124273308,1.5801862913316809,4.136973503759012,25
5440,1447,2.9946152862571607,0.5326334425995958,3.5272487288567564,5
5440,3374,2.6245786895046717,0.9445771015027811,3.5691557910074527,22
5440,4885,2.955041834833526,1.8444473538362867,4.799489188669813,30
5440,5245,2.338733972083106,0.6612402761867123,2.9999742482698184,8
5440,5818,1.5069166178844366,1.2492660335656847,2.7561826514501213,8
5440,5819,1.0204988435520375,1.3555214107474374,2.376020254299475,25
5443,898,1.2488407943021562,1.488850650795837,2.737691445097993,5
5443,1115,2.0822658945321377,0.5198926862335107,2.602158580765648,25
5443,1227,2.2148954730435353,0.8684242303238258,3.083319703367361,19
5443,3217,2.248693767034947,1.933804304454262,4.182498071489209,11
5443,4128,2.1006396904095546,1.2234483086490622,3.3240879990586167,29
5443,5823,2.3558271068071654,1.2948011146912826,3.6506282214984482,23
5443,5824,1.8296448876533895,1.4462550581876736,3.275899945841063,14
5443,5825,1.8383835285905947,1.0834250755571297,2.9218086041477243,18
5443,5826,2.0038325230844727,1.765429012108759,3.7692615351932317,25
5457,438,2.5564776908168048,0.7631351718119197,3.3196128626287242,16
5457,908,2.647795173678965,1.9801954377702387,4.627990611449204,13
5457,991,2.838175580788278,1.0909036094966145,3.9290791902848925,6
5457,3767,1.8050108775854719,1.3342426740010271,3.139253551586499,27
5457,4486,2.933117653992536,0.9915658952431101,3.924683549235646,5
5457,4487,2.7993806884922727,0.9425345938875804,3.7419152823798534,29
5457,5554,2.098616133854513,1.7562101662798895,3.8548263001344028,14
5457,5829,1.3659807995459354,1.7707450065406258,3.1367258060865613,7
5457,5830,1.5600645328588039,0.93379419251969,2.4938587253784936,29
5458,2719,2.1875616120046857,1.2695664354835814,3.457128047488267,11
5459,385,2.071737318000646,1.4552281110181364,3.5269654290187824,20
5459,870,1.2681557458798958,0.5685946157727433,1.836750361652639,24
5459,1048,2.3878314391524844,0.6584632841189537,3.046294723271438,26
5459,1980,1.7623539360685354,1.2365670862405551,2.9989210223090907,9
5459,4793,2.4537191806859866,1.4350034437247021,3.888722624410689,26
5459,5831,1.9159920803324222,0.6625937898781116,2.5785858702105338,9
5459,5832,1.7740583438478048,0.8358007614444363,2.609859105292241,28
5459,5833,1.184724361322822,0.8627550855014066,2.0474794468242283,8
5459,5834,1.4531247963357832,1.692801881844074,3.1459266781798574,8
5464,2005,2.823392092894732,1.9216890200812569,4.7450811129759884,7
5464,2532,1.3968541211717675,0.7281597955764938,2.1250139167482613,15
5464,2862,1.648911047025365,1.9804148400677177,3.6293258870930827,24
5464,3564,1.8524896351233666,0.727958321246063,2.5804479563694294,28
5464,3860,1.6359842084440173,1.1324317309492342,2.7684159393932513,23
5464,4633,1.6285235705769765,1.90071889989778,3.5292424704747565,28
5464,5155,1.268933432816127,0.5722113860422035,1.8411448188583304,5
5464,5425,2.2833989705813242,0.8101993548099253,3.0935983253912496,10
5464,5823,2.689748167034634,0.9752441139375849,3.6649922809722186,7
5464,5835,2.5188298524529955,0.5208646322158373,3.039694484668833,12
5472,866,1.3250212175391178,1.3577742098128442,2.6827954273519623,21
5472,1288,2.821773911367763,0.6878898973196613,3.5096638086874243,9
5472,1433,2.7568655260447468,1.1210859769600932,3.87795150300484,16
5472,3061,2.1182435132901203,1.819863606656207,3.938107119946327,21
5472,3796,1.2600218244388968,0.9144249424298718,2.1744467668687686,26
5472,4166,1.0040097048504908,1.2399744935368175,2.2439841983873086,29
5472,4382,1.8568949191350324,1.945634647046654,3.8025295661816862,28
5472,4866,1.6639630142618136,0.9819799493170198,2.6459429635788334,28
5472,5211,1.4702067395684257,1.998051044507764,3.4682577840761897,22
5472,5839,2.364117536534403,1.2491509025438845,3.613268439078287,21
5486,1056,2.812845548538275,1.9446787657101199,4.7575243142483945,10
5486,1160,1.455557444555477,1.7018748560884516,3.1574323006439284,20
5486,1199,1.7888296138660673,0.7228836251276497,2.511713238993717,11
5486,2709,2.6572461040317803,1.7948492289136162,4.4520953329453965,13
5486,3489,2.6638316217295603,1.2453864081104817,3.909218029840042,10
5486,3977,2.428811302962666,0.861996332990135,3.290807635952801,8
5486,4332,2.605269277752754,1.793524443113351,4.398793720866105,27
5486,5836,1.2964315109869238,1.165261608129117,2.461693119116041,14
5486,5837,2.044708136473104,0.8576338843199461,2.90234202079305,12
5486,5838,1.2186395238333627,1.2702394954676461,2.4888790193010086,29
5478,122,1.6380936340139565,1.2906258447428942,2.9287194787568507,16
5478,123,1.7488874788943256,1.1811418077577822,2.9300292866521076,5
5478,145,1.5906767137321143,1.2292105510677802,2.8198872647998945,28
5478,148,2.642463077202583,1.7905782591468529,4.4330413363494365,25
5478,238,2.413812807375816,1.40622066113185,3.820033468507666,19
5478,353,2.6252574503049644,1.6129811997348558,4.23823865003982,23
5478,424,2.6673561529790675,0.5278244484854067,3.1951806014644744,30
5478,697,2.8817901628593368,1.1797627327999003,4.061552895659237,26
5478,736,1.186810767739943,1.3652621218576666,2.5520728895976097,9
5478,2001,1.8418802381740769,1.12413588700829,2.966016125182367,9
5479,2697,1.4948402146543103,1.688523850622924,3.1833640652772344,13
5479,4065,2.9241461394700208,1.9002734726351216,4.824419612105142,25
5479,5882,1.1533254510649162,0.7709556725927607,1.924281123657677,26
5492,163,2.6252025623725084,0.6738413591621769,3.299043921534685,15
5492,1968,2.3946392592308934,1.1275032059247512,3.5221424651556443,24
5492,2648,1.4865878334773348,1.5922063051787378,3.0787941386560727,18
5492,4844,1.877489040482682,1.8928403727348626,3.770329413217545,18
5492,5475,1.7492653077279048,0.8893565626648321,2.638621870392737,8
5492,5767,2.029351746231115,1.9265007975308779,3.955852543761993,21
5492,5841,1.7711554422304976,0.8590414480472104,2.630196890277708,27
5492,5842,2.9191316310973354,0.5366452267678243,3.4557768578651595,15
5492,5843,1.7827946203845737,1.2386869685298885,3.021481588914462,10
5492,5844,2.0761573129473945,0.8715489938680067,2.9477063068154012,26
5495,183,2.815778319325659,1.186920414897152,4.002698734222811,18
5495,610,2.9628420477860775,0.6435879732836045,3.606430021069682,30
5495,1848,2.207258171555626,1.0288358915195366,3.2360940630751625,21
5495,2044,1.6556047241932148,1.1550783373758438,2.8106830615690583,28
5495,3471,1.7811683716080493,0.6048348108733634,2.3860031824814127,28
5495,3516,1.21023035212262,0.8125395915209606,2.0227699436435804,23
5495,4940,1.1670154410856854,1.4830920345719438,2.650107475657629,20
5495,5118,1.5705899328203203,1.44911438123758,3.0197043140579005,15
5495,5211,2.7578296605482278,1.215136146624302,3.97296580717253,8
5495,5847,2.5804711134918548,1.8238968694114246,4.404367982903279,30
5497,41,2.9944444305701605,0.9114596446234573,3.905904075193618,8
5497,143,1.5920118317920118,1.3796057788978775,2.971617610689889,22
5497,266,2.967811375954947,0.8454855794991307,3.813296955454078,16
5497,491,2.2830970007429894,1.7612162558646622,4.044313256607651,23
5497,911,1.6868147034232792,1.0803010184152908,2.76711572183857,30
5497,2202,2.7267587620882985,1.8886255316460263,4.615384293734325,23
5497,3599,2.639670320099107,1.7426400692014254,4.382310389300533,22
5497,4652,1.1347403388560278,1.039971967681777,2.1747123065378045,28
5497,5845,1.232499024117601,0.9736038691228383,2.2061028932404394,10
5497,5846,1.8895346114703442,1.1526799382599426,3.0422145497302866,14
5499,3635,2.1703603264239884,1.8753188374959233,4.045679163919912,16
5499,4128,2.636059657166108,1.4443538512980583,4.080413508464167,21
5499,4462,2.0844112079936927,1.3246205794779238,3.4090317874716165,13
5499,4670,2.196647494198632,1.4276347315130127,3.6242822257116445,9
5499,5828,1.8263597212702272,1.1699352389756712,2.9962949602458986,19
5500,2059,1.7866704531405564,1.7273080203088476,3.513978473449404,29
5498,144,1.8297638006763788,0.5666346190658443,2.3963984197422232,29
5498,145,2.242762258395458,1.4285362776084887,3.6712985360039463,16
5498,147,1.9783927475854428,1.681242223058067,3.65963497064351,5
5498,148,1.25562649310811,1.8275337467488757,3.0831602398569857,12
5498,149,2.6269404192498924,1.0772091172375269,3.704149536487419,17
5498,175,2.586249555255426,1.4885290079417122,4.074778563197138,7
5498,367,1.599006637899189,1.672012638352537,3.2710192762517263,17
5498,390,2.6807123086112137,1.7774699688839148,4.458182277495128,26
5498,718,1.89010013890015,0.5620498959435444,2.452150034843694,23
5504,505,2.398280658555621,1.3456853699285982,3.743966028484219,17
5504,3293,1.0832718793184928,0.8808400797947475,1.9641119591132403,18
5504,3778,1.6817041003606412,1.5843861773470285,3.2660902777076695,20
5504,4293,1.9184612314666694,1.4954506172035775,3.4139118486702467,30
5504,4458,2.5509051282004718,0.7703435800097522,3.321248708210224,10
5504,5121,2.251515263833242,1.2594105301046923,3.5109257939379344,7
5504,5703,2.603828393184317,1.9211213969118721,4.524949790096189,13
5504,5792,2.7810851353117623,1.6573411018666115,4.438426237178374,5
5504,5854,1.1419799919543236,0.8577950424326183,1.9997750343869418,8
5504,5855,1.0767213606507062,0.6238775792400834,1.7005989398907895,29
5505,295,2.85345636811354,1.915905001387667,4.769361369501207,22
5508,547,2.5769147314792606,0.9334856300590944,3.510400361538355,8
5508,1301,2.354873584485563,1.6085590247225288,3.963432609208092,17
5508,2376,1.2393692729769181,1.2597242208128752,2.4990934937897933,28
5508,3813,2.6168725502328947,1.3318666886994974,3.948739238932392,18
5508,4067,1.0783039325512707,1.5807584912411603,2.659062423792431,5
5508,4382,1.4221358522725698,0.8356630643317149,2.2577989166042847,27
5508,5856,2.694144291425596,1.636079322849767,4.330223614275363,7
5508,5857,2.785753562432399,0.7095818029732871,3.495335365405686,12
5510,122,2.453708936395256,1.913967190911422,4.3676761273066775,30
5510,175,2.1309442754944232,1.7214850952054397,3.8524293706998627,18
5510,247,1.617853371331045,1.6602255886813861,3.278078960012431,6
5510,249,1.19782167660198,1.7715117957323092,2.9693334723342892,24
5510,250,2.7649881571624775,1.6419511176295019,4.406939274791979,22
5510,251,1.4945919963669627,0.7493544187960719,2.243946415163035,6
5510,367,2.5538673721338556,0.8810955902027806,3.4349629623366362,21
5510,390,2.642791716580279,1.3649360977165717,4.00772781429685,23
5510,422,1.0702093846868654,1.849871330624043,2.9200807153109087,6
5510,667,2.5493942390048696,1.1599514767716872,3.709345715776557,11
5509,1405,1.4936038527139919,1.87082192052623,3.364425773240222,9
5509,2218,2.4773990139541366,1.8978369856694846,4.375235999623621,24
5509,3288,2.4608477608618498,1.2603017741967313,3.721149535058581,29
5509,4501,2.708415733376037,0.8814759825283595,3.5898917159043964,18
5509,4854,1.42092848313106,0.6989515312725898,2.11988001440365,11
5509,5859,1.253684490159738,1.8260916109166514,3.0797761010763893,25
5509,5860,1.8804084933911835,1.6079278952970406,3.488336388688224,19
5509,5861,1.08743658281275,1.6944150338427257,2.7818516166554756,19
5509,5862,1.0151808270234632,1.769200657508601,2.784381484532064,25
5515,8,1.3194868695849593,1.5501667186136419,2.8696535881986014,11
5515,123,1.4125119377229314,1.426316746508443,2.838828684231374,11
5515,124,1.1180526154315835,1.3493555707270546,2.467408186158638,23
5515,127,1.8738044447897837,1.9630064598825971,3.836810904672381,16
5515,179,2.998385393794208,0.6714473550501846,3.6698327488443927,28
5515,247,2.806948622706266,0.7239565268104181,3.530905149516684,20
5515,367,1.532027896756226,0.8106075370259802,2.342635433782206,24
5515,390,2.860261257564896,1.8717109198644717,4.731972177429368,29
5515,423,2.0685594027393597,0.8117703512805837,2.8803297540199435,20
